Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
516	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
516	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
516	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
592	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
592	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
592	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
592	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
592	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
592	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
592	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
592	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
592	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
592	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
592	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
592	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
592	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
592	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
592	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
592	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
592	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
592	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
592	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
592	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
592	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
592	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
592	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
592	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
592	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
592	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
592	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
592	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
592	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
592	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
592	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
592	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
592	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
592	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
592	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
608	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
608	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
608	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
608	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
608	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
608	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
608	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
608	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
608	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
608	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
608	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
608	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
608	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
608	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
608	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
608	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
608	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
608	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
608	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
608	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
608	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
608	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
608	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
608	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
608	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
608	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
608	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
608	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
608	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
608	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
608	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
608	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
608	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
608	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
608	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
456	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
456	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
456	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
456	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
456	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
456	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
456	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
456	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
456	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
456	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
456	svchost.exe	12	SeSystemtimePrivilege		Change the system time
456	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
456	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
456	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
456	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
456	svchost.exe	17	SeBackupPrivilege		Backup files and directories
456	svchost.exe	18	SeRestorePrivilege		Restore files and directories
456	svchost.exe	19	SeShutdownPrivilege		Shut down the system
456	svchost.exe	20	SeDebugPrivilege		Debug programs
456	svchost.exe	21	SeAuditPrivilege		Generate security audits
456	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
456	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
456	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
456	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
456	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
456	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
456	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
456	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
456	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
456	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
456	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
456	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
456	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
456	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
456	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1072	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1072	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1072	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1072	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1072	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1072	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1072	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
1072	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1072	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1072	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
1072	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
1072	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1072	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1072	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1072	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1072	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
1072	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
1072	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1072	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1072	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1072	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1072	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1072	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1072	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1072	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1072	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1072	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
1072	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1072	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1072	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1072	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1072	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
1072	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
1072	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
1072	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
1160	dwm.exe	2	SeCreateTokenPrivilege		Create a token object
1160	dwm.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1160	dwm.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1160	dwm.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1160	dwm.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1160	dwm.exe	7	SeTcbPrivilege		Act as part of the operating system
1160	dwm.exe	8	SeSecurityPrivilege		Manage auditing and security log
1160	dwm.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1160	dwm.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1160	dwm.exe	11	SeSystemProfilePrivilege		Profile system performance
1160	dwm.exe	12	SeSystemtimePrivilege		Change the system time
1160	dwm.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1160	dwm.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled	Increase scheduling priority
1160	dwm.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1160	dwm.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1160	dwm.exe	17	SeBackupPrivilege		Backup files and directories
1160	dwm.exe	18	SeRestorePrivilege		Restore files and directories
1160	dwm.exe	19	SeShutdownPrivilege		Shut down the system
1160	dwm.exe	20	SeDebugPrivilege		Debug programs
1160	dwm.exe	21	SeAuditPrivilege		Generate security audits
1160	dwm.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1160	dwm.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1160	dwm.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1160	dwm.exe	25	SeUndockPrivilege		Remove computer from docking station
1160	dwm.exe	26	SeSyncAgentPrivilege		Synch directory service data
1160	dwm.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1160	dwm.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1160	dwm.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
1160	dwm.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1160	dwm.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1160	dwm.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1160	dwm.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
1160	dwm.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
1160	dwm.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1160	dwm.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1224	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1224	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1224	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1224	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
