Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
788	lsass.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
788	lsass.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
788	lsass.exe	31	SeTrustedCredManAccessPrivilege	Present	Access Credential Manager as a trusted caller
788	lsass.exe	32	SeRelabelPrivilege	Present	Modify the mandatory integrity level of an object
788	lsass.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
788	lsass.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
788	lsass.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
788	lsass.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
876	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
876	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
876	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
876	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
876	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
876	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
876	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
876	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
876	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
876	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
876	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
876	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
876	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
876	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
876	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
876	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
876	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
876	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
876	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
876	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
876	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
876	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
876	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
876	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
876	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
876	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
876	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
876	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
876	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
876	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
876	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
876	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
876	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
876	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
876	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
892	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
892	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
892	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
892	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
892	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
892	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
892	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
892	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
892	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
892	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
892	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
892	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
892	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
892	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
892	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
892	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
892	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
892	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
892	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
892	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
892	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
892	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
892	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
892	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
892	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
892	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
892	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
892	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
892	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
892	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
892	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
892	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
892	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
892	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
892	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
900	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
900	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
900	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
900	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
900	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
900	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
900	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
900	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
900	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
900	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
900	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
900	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
900	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
900	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
900	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
900	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
900	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
900	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
900	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
900	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
900	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
900	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
900	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
900	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
900	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
900	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
900	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
900	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
900	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
900	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
900	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
900	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
900	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
900	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
900	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1004	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1004	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1004	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1004	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1004	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1004	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1004	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1004	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1004	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1004	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1004	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1004	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1004	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1004	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1004	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1004	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1004	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1004	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1004	svchost.exe	20	SeDebugPrivilege		Debug programs
1004	svchost.exe	21	SeAuditPrivilege		Generate security audits
1004	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1004	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1004	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1004	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1004	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1004	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1004	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1004	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1004	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1004	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1004	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1004	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
1004	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
1004	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1004	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
448	LogonUI.exe	2	SeCreateTokenPrivilege		Create a token object
448	LogonUI.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
448	LogonUI.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
448	LogonUI.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
448	LogonUI.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
448	LogonUI.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
448	LogonUI.exe	8	SeSecurityPrivilege		Manage auditing and security log
448	LogonUI.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
448	LogonUI.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
448	LogonUI.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
448	LogonUI.exe	12	SeSystemtimePrivilege		Change the system time
448	LogonUI.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
448	LogonUI.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
448	LogonUI.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
448	LogonUI.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
448	LogonUI.exe	17	SeBackupPrivilege		Backup files and directories
448	LogonUI.exe	18	SeRestorePrivilege		Restore files and directories
448	LogonUI.exe	19	SeShutdownPrivilege	Present	Shut down the system
448	LogonUI.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
448	LogonUI.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
448	LogonUI.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
448	LogonUI.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
448	LogonUI.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
448	LogonUI.exe	25	SeUndockPrivilege		Remove computer from docking station
448	LogonUI.exe	26	SeSyncAgentPrivilege		Synch directory service data
448	LogonUI.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
448	LogonUI.exe	28	SeManageVolumePrivilege		Manage the files on a volume
448	LogonUI.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
448	LogonUI.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
448	LogonUI.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
448	LogonUI.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
448	LogonUI.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
